time(0.001 ms),Torque Measuring system 1 (NÂ·m),Angle Measuring system 1 (°),Torque Motor (NÂ·m),Angle Motor (°),Speed (rpm),Step,Current (A),Temperature (°C)
1092000,1.58,1216,1.72,1216,7,2,-0.505,39.9
1092250,1.57,1216,1.72,1216,7,2,-0.506,39.9
1092500,1.57,1216,1.72,1216,7,2,-0.509,39.9
1092750,1.57,1216,1.72,1216,7,2,-0.508,39.9
1093000,1.57,1216,1.72,1216,7,2,-0.505,39.9
1093250,1.57,1216,1.72,1216,7,2,-0.504,39.9
1093500,1.57,1216,1.70,1216,7,2,-0.506,39.9
1093750,1.57,1216,1.70,1216,7,2,-0.509,39.9
1094000,1.57,1216,1.70,1216,7,2,-0.510,39.9
1094250,1.57,1216,1.70,1216,7,2,-0.507,39.9
1094500,1.57,1216,1.69,1216,7,2,-0.504,39.9
1094750,1.57,1216,1.69,1216,7,2,-0.507,39.9
1095000,1.57,1216,1.69,1216,7,2,-0.507,39.9
1095250,1.57,1216,1.69,1216,7,2,-0.506,39.9
1095500,1.57,1216,1.69,1216,7,2,-0.510,39.9
1095750,1.57,1216,1.69,1216,7,2,-0.508,39.9
1096000,1.57,1216,1.69,1216,7,2,-0.506,39.9
1096250,1.57,1216,1.69,1216,7,2,-0.505,39.9
1096500,1.57,1216,1.68,1216,7,2,-0.508,39.9
1096750,1.57,1216,1.68,1216,7,2,-0.510,39.9
1097000,1.57,1216,1.68,1216,7,2,-0.511,39.9
1097250,1.57,1216,1.68,1216,7,2,-0.505,39.9
1097500,1.57,1216,1.68,1216,7,2,-0.504,39.9
1097750,1.57,1216,1.68,1216,7,2,-0.503,39.9
1098000,1.57,1216,1.68,1216,7,2,-0.501,39.9
1098250,1.57,1216,1.68,1216,7,2,-0.501,39.9
1098500,1.57,1216,1.68,1216,7,2,-0.495,39.9
1098750,1.57,1216,1.68,1216,7,2,-0.496,39.9
1099000,1.57,1216,1.68,1216,7,2,-0.496,39.9
1099250,1.58,1216,1.68,1216,7,2,-0.494,39.9
1099500,1.58,1216,1.68,1216,7,2,-0.492,39.9
1099750,1.58,1216,1.68,1217,7,2,-0.495,39.9
1100000,1.58,1216,1.68,1217,7,2,-0.493,39.9
1100250,1.58,1216,1.67,1217,7,2,-0.491,39.9
1100500,1.58,1216,1.67,1217,7,2,-0.489,39.9
1100750,1.58,1216,1.67,1217,7,2,-0.490,39.9
1101000,1.58,1216,1.67,1217,6,2,-0.495,39.9
1101250,1.58,1216,1.66,1217,6,2,-0.496,39.9
1101500,1.58,1216,1.66,1217,6,2,-0.492,39.9
1101750,1.58,1216,1.66,1217,6,2,-0.492,39.9
1102000,1.59,1216,1.66,1217,6,2,-0.494,39.9
1102250,1.59,1216,1.66,1217,6,2,-0.498,39.9
1102500,1.59,1216,1.66,1217,6,2,-0.498,39.9
1102750,1.59,1216,1.66,1217,6,2,-0.498,39.9
1103000,1.59,1216,1.66,1217,6,2,-0.495,39.9
1103250,1.59,1216,1.66,1217,6,2,-0.497,39.9
1103500,1.59,1216,1.66,1217,6,2,-0.489,39.9
1103750,1.59,1216,1.66,1217,6,2,-0.483,39.9
1104000,1.59,1216,1.66,1217,6,2,-0.481,39.9
1104250,1.59,1216,1.65,1217,6,2,-0.481,39.9
1104500,1.59,1216,1.65,1217,6,2,-0.480,39.9
1104750,1.59,1216,1.65,1217,5,2,-0.479,39.9
1105000,1.59,1216,1.65,1217,5,2,-0.483,39.9
1105250,1.59,1216,1.65,1217,5,2,-0.481,39.9
1105500,1.59,1216,1.65,1217,5,2,-0.482,39.9
1105750,1.59,1216,1.65,1217,5,2,-0.485,39.9
1106000,1.59,1216,1.65,1217,5,2,-0.484,39.9
1106250,1.59,1216,1.65,1217,5,2,-0.483,39.9
1106500,1.59,1216,1.65,1217,5,2,-0.484,39.9
1106750,1.59,1216,1.64,1217,5,2,-0.481,39.9
1107000,1.59,1216,1.64,1217,5,2,-0.482,39.9
1107250,1.59,1216,1.64,1217,5,2,-0.484,39.9
1107500,1.59,1216,1.64,1217,5,2,-0.486,39.9
1107750,1.59,1216,1.63,1217,5,2,-0.483,39.9
1108000,1.59,1216,1.63,1217,5,2,-0.484,39.9
1108250,1.59,1216,1.63,1217,5,2,-0.488,39.9
1108500,1.59,1216,1.63,1217,5,2,-0.489,39.9
1108750,1.59,1216,1.63,1217,5,2,-0.490,39.9
1109000,1.59,1216,1.63,1217,5,2,-0.492,39.9
1109250,1.59,1216,1.63,1217,5,2,-0.494,39.9
1109500,1.59,1216,1.63,1217,5,2,-0.494,39.9
1109750,1.59,1216,1.63,1217,5,2,-0.496,39.9
1110000,1.59,1216,1.63,1217,5,2,-0.491,39.9
1110250,1.59,1216,1.63,1217,5,2,-0.492,39.9
1110500,1.59,1216,1.63,1217,5,2,-0.491,39.9
1110750,1.59,1216,1.63,1217,5,2,-0.488,39.9
1111000,1.59,1216,1.63,1217,5,2,-0.488,39.9
1111250,1.59,1216,1.63,1217,5,2,-0.488,39.9
1111500,1.59,1216,1.63,1217,4,2,-0.487,39.9
1111750,1.59,1216,1.63,1217,4,2,-0.488,39.9
1112000,1.59,1216,1.63,1217,4,2,-0.483,39.9
1112250,1.59,1216,1.63,1217,4,2,-0.483,39.9
1112500,1.59,1216,1.62,1217,4,2,-0.481,39.9
1112750,1.59,1216,1.62,1217,4,2,-0.477,39.9
1113000,1.59,1216,1.62,1217,4,2,-0.477,39.9
1113250,1.59,1216,1.62,1217,4,2,-0.475,39.9
1113500,1.59,1216,1.61,1217,4,2,-0.472,39.9
1113750,1.59,1216,1.61,1217,4,2,-0.472,39.9
1114000,1.59,1216,1.61,1217,4,2,-0.467,39.9
1114250,1.59,1216,1.61,1217,4,2,-0.464,39.9
1114500,1.59,1216,1.61,1217,4,2,-0.463,39.9
1114750,1.59,1216,1.61,1217,4,2,-0.463,39.9
1115000,1.59,1216,1.61,1217,4,2,-0.467,39.9
1115250,1.59,1216,1.61,1217,4,2,-0.465,39.9
1115500,1.59,1216,1.62,1217,4,2,-0.467,39.9
1115750,1.59,1216,1.62,1217,4,2,-0.469,39.9
1116000,1.59,1216,1.62,1217,4,2,-0.477,39.9
1116250,1.59,1216,1.62,1217,4,2,-0.479,39.9
1116500,1.59,1216,1.63,1217,4,2,-0.476,39.9
1116750,1.59,1216,1.63,1217,4,2,-0.478,39.9
1117000,1.59,1216,1.63,1217,4,2,-0.476,39.9
1117250,1.59,1216,1.63,1217,4,2,-0.474,39.9
1117500,1.59,1216,1.63,1217,4,2,-0.468,39.9
1117750,1.59,1216,1.63,1217,4,2,-0.464,39.9
1118000,1.59,1216,1.63,1217,4,2,-0.460,39.9
1118250,1.59,1216,1.63,1217,4,2,-0.464,39.9
1118500,1.59,1216,1.63,1217,4,2,-0.462,39.9
1118750,1.59,1216,1.63,1217,4,2,-0.462,39.9
1119000,1.59,1216,1.63,1217,4,2,-0.463,39.9
1119250,1.59,1216,1.63,1217,3,2,-0.463,39.9
1119500,1.59,1216,1.63,1217,3,2,-0.464,39.9
1119750,1.59,1216,1.63,1217,3,2,-0.465,39.9
1120000,1.59,1216,1.63,1217,3,2,-0.472,39.9
1120250,1.59,1216,1.63,1217,3,2,-0.474,39.9
1120500,1.59,1216,1.63,1217,3,2,-0.478,39.9
1120750,1.59,1216,1.63,1217,3,2,-0.477,39.9
1121000,1.59,1216,1.63,1217,3,2,-0.479,39.9
1121250,1.59,1216,1.63,1217,3,2,-0.479,39.9
1121500,1.59,1216,1.63,1217,3,2,-0.481,39.9
1121750,1.59,1216,1.63,1217,3,2,-0.480,39.9
1122000,1.59,1216,1.63,1217,3,2,-0.480,39.9
1122250,1.59,1216,1.63,1217,3,2,-0.479,39.9
1122500,1.59,1216,1.63,1217,3,2,-0.477,39.9
1122750,1.59,1216,1.63,1217,3,2,-0.477,39.9
1123000,1.59,1216,1.63,1217,3,2,-0.475,39.9
1123250,1.59,1216,1.63,1217,3,2,-0.474,39.9
1123500,1.59,1216,1.63,1217,3,2,-0.471,39.9
1123750,1.59,1216,1.63,1217,3,2,-0.472,39.9
1124000,1.59,1216,1.63,1217,3,2,-0.468,39.9
1124250,1.59,1216,1.63,1217,3,2,-0.465,39.9
1124500,1.59,1216,1.63,1217,3,2,-0.465,39.9
1124750,1.59,1216,1.63,1217,3,2,-0.465,39.9
1125000,1.59,1216,1.63,1217,3,2,-0.464,39.9
1125250,1.59,1216,1.63,1217,3,2,-0.464,39.9
1125500,1.59,1216,1.63,1217,3,2,-0.464,39.9
1125750,1.59,1216,1.63,1217,3,2,-0.466,39.9
1126000,1.59,1216,1.63,1217,3,2,-0.469,39.9
1126250,1.59,1216,1.63,1217,3,2,-0.472,39.9
1126500,1.59,1217,1.63,1217,3,2,-0.478,39.9
1126750,1.59,1217,1.63,1217,3,2,-0.477,39.9
1127000,1.59,1217,1.63,1217,3,2,-0.478,39.9
1127250,1.59,1217,1.63,1217,3,2,-0.479,39.9
1127500,1.59,1217,1.63,1217,3,2,-0.479,39.9
1127750,1.59,1217,1.63,1217,3,2,-0.479,39.9
1128000,1.59,1217,1.63,1217,3,2,-0.481,39.9
1128250,1.59,1217,1.63,1217,3,2,-0.481,39.9
1128500,1.59,1217,1.63,1217,3,2,-0.478,39.9
1128750,1.59,1217,1.63,1217,3,2,-0.475,39.9
1129000,1.59,1217,1.63,1217,3,2,-0.475,39.9
1129250,1.59,1217,1.63,1217,3,2,-0.476,39.9
1129500,1.59,1217,1.63,1217,3,2,-0.474,39.9
1129750,1.59,1217,1.63,1217,3,2,-0.475,39.9
1130000,1.59,1217,1.63,1217,3,2,-0.477,39.9
1130250,1.59,1217,1.63,1217,3,2,-0.475,39.9
1130500,1.59,1217,1.63,1217,3,2,-0.473,39.9
1130750,1.59,1217,1.63,1217,3,2,-0.472,39.9
1131000,1.59,1217,1.63,1217,3,2,-0.471,39.9
1131250,1.59,1217,1.63,1217,3,2,-0.476,39.9
1131500,1.59,1217,1.63,1217,3,2,-0.473,39.9
1131750,1.59,1217,1.63,1217,3,2,-0.471,39.9
1132000,1.59,1217,1.63,1217,3,2,-0.469,39.9
1132250,1.59,1217,1.63,1217,3,2,-0.471,39.9
1132500,1.59,1217,1.64,1217,3,2,-0.468,39.9
1132750,1.59,1217,1.64,1217,3,2,-0.471,39.9
1133000,1.59,1217,1.64,1217,3,2,-0.472,39.9
1133250,1.59,1217,1.64,1217,3,2,-0.470,39.9
1133500,1.59,1217,1.64,1217,3,2,-0.472,39.9
1133750,1.59,1217,1.64,1217,3,2,-0.481,39.9
1134000,1.59,1217,1.64,1217,3,2,-0.480,39.9
1134250,1.59,1217,1.64,1217,3,2,-0.477,39.9
1134500,1.59,1217,1.64,1217,3,2,-0.478,39.9
1134750,1.59,1217,1.64,1217,3,2,-0.479,39.9
1135000,1.59,1217,1.64,1217,3,2,-0.477,39.9
1135250,1.59,1217,1.64,1217,3,2,-0.473,39.9
1135500,1.59,1217,1.64,1217,3,2,-0.474,39.9
1135750,1.59,1217,1.64,1217,3,2,-0.475,39.9
1136000,1.59,1217,1.64,1217,3,2,-0.473,39.9
1136250,1.59,1217,1.64,1217,2,2,-0.478,39.9
1136500,1.59,1217,1.64,1217,2,2,-0.475,39.9
1136750,1.59,1217,1.64,1217,2,2,-0.473,39.9
1137000,1.59,1217,1.64,1217,2,2,-0.476,39.9
1137250,1.59,1217,1.64,1217,2,2,-0.474,39.9
1137500,1.59,1217,1.64,1217,2,2,-0.475,39.9
1137750,1.59,1217,1.64,1217,2,2,-0.478,39.9
1138000,1.59,1217,1.64,1217,2,2,-0.480,39.9
1138250,1.59,1217,1.64,1217,2,2,-0.485,39.9
1138500,1.59,1217,1.64,1217,2,2,-0.485,39.9
1138750,1.59,1217,1.64,1217,2,2,-0.485,39.9
1139000,1.59,1217,1.64,1217,2,2,-0.487,39.9
1139250,1.59,1217,1.64,1217,2,2,-0.486,39.9
1139500,1.59,1217,1.64,1217,2,2,-0.487,39.9
1139750,1.59,1217,1.64,1217,2,2,-0.481,39.9
1140000,1.59,1217,1.64,1217,2,2,-0.481,39.9
1140250,1.59,1217,1.64,1217,2,2,-0.481,39.9
1140500,1.59,1217,1.64,1217,2,2,-0.471,39.9
1140750,1.59,1217,1.64,1217,2,2,-0.470,39.9
1141000,1.59,1217,1.64,1217,2,2,-0.474,39.9
1141250,1.59,1217,1.64,1217,2,2,-0.475,39.9
1141500,1.59,1217,1.64,1217,2,2,-0.474,39.9
1141750,1.59,1217,1.64,1217,2,2,-0.474,39.9
1142000,1.59,1217,1.64,1217,2,2,-0.475,39.9
1142250,1.59,1217,1.64,1217,2,2,-0.476,39.9
1142500,1.59,1217,1.64,1217,2,2,-0.477,39.9
1142750,1.59,1217,1.64,1217,2,2,-0.478,39.9
1143000,1.59,1217,1.65,1217,2,2,-0.479,39.9
1143250,1.59,1217,1.65,1217,2,2,-0.482,39.9
1143500,1.59,1217,1.65,1217,2,2,-0.479,39.9
1143750,1.59,1217,1.65,1217,2,2,-0.483,39.9
1144000,1.59,1217,1.66,1217,2,2,-0.482,39.9
1144250,1.59,1217,1.66,1217,2,2,-0.481,39.9
1144500,1.59,1217,1.66,1217,2,2,-0.485,39.9
1144750,1.59,1217,1.66,1217,2,2,-0.486,39.9
1145000,1.59,1217,1.66,1217,2,2,-0.485,39.9
1145250,1.59,1217,1.66,1217,2,2,-0.487,39.9
1145500,1.59,1217,1.66,1217,2,2,-0.491,39.9
1145750,1.59,1217,1.66,1217,2,2,-0.487,39.9
1146000,1.59,1217,1.66,1217,2,2,-0.486,39.9
1146250,1.59,1217,1.66,1217,2,2,-0.486,39.9
1146500,1.59,1217,1.66,1217,2,2,-0.477,39.9
1146750,1.59,1217,1.66,1217,2,2,-0.474,39.9
1147000,1.59,1217,1.66,1217,2,2,-0.478,39.9
1147250,1.59,1217,1.66,1217,2,2,-0.480,39.9
1147500,1.59,1217,1.66,1217,2,2,-0.478,39.9
1147750,1.59,1217,1.66,1217,2,2,-0.477,39.9
1148000,1.59,1217,1.67,1217,2,2,-0.477,39.9
1148250,1.59,1217,1.67,1217,2,2,-0.478,39.9
1148500,1.59,1217,1.67,1217,2,2,-0.477,39.9
1148750,1.59,1217,1.67,1217,2,2,-0.478,39.9
1149000,1.59,1217,1.67,1217,2,2,-0.477,39.9
1149250,1.59,1217,1.67,1217,2,2,-0.473,39.9
1149500,1.59,1217,1.67,1217,2,2,-0.471,39.9
1149750,1.59,1217,1.68,1217,2,2,-0.475,39.9
1150000,1.59,1217,1.68,1217,2,2,-0.476,39.9
1150250,1.59,1217,1.68,1217,2,2,-0.468,39.9
1150500,1.59,1217,1.68,1217,2,2,-0.468,39.9
1150750,1.59,1217,1.68,1217,2,2,-0.468,39.9
1151000,1.59,1217,1.68,1217,2,2,-0.469,39.9
1151250,1.59,1217,1.68,1217,2,2,-0.471,39.9
1151500,1.59,1217,1.69,1217,2,2,-0.472,39.9
1151750,1.59,1217,1.69,1217,2,2,-0.472,39.9
1152000,1.59,1217,1.69,1217,2,2,-0.473,39.9
1152250,1.59,1217,1.69,1217,2,2,-0.479,39.9
1152500,1.59,1217,1.69,1217,2,2,-0.480,39.9
1152750,1.59,1217,1.69,1217,2,2,-0.486,39.9
1153000,1.60,1217,1.69,1217,2,2,-0.490,39.9
1153250,1.60,1217,1.69,1217,2,2,-0.494,39.9
1153500,1.60,1217,1.70,1217,2,2,-0.495,39.9
1153750,1.59,1217,1.70,1217,2,2,-0.490,39.9
1154000,1.60,1217,1.70,1217,2,2,-0.484,39.9
1154250,1.60,1217,1.70,1217,2,2,-0.484,39.9
1154500,1.60,1217,1.70,1217,2,2,-0.484,39.9
1154750,1.60,1217,1.70,1217,2,2,-0.486,39.9
1155000,1.60,1217,1.70,1217,2,2,-0.483,39.9
1155250,1.60,1217,1.70,1217,2,2,-0.482,39.9
1155500,1.59,1217,1.70,1217,2,2,-0.486,39.9
1155750,1.59,1217,1.70,1217,2,2,-0.483,39.9
1156000,1.59,1217,1.70,1217,2,2,-0.485,39.9
1156250,1.59,1217,1.70,1217,2,2,-0.486,39.9
1156500,1.59,1217,1.70,1217,2,2,-0.485,39.9
1156750,1.59,1217,1.70,1217,2,2,-0.487,39.9
1157000,1.59,1217,1.70,1217,2,2,-0.489,39.9
1157250,1.59,1217,1.70,1217,2,2,-0.487,39.9
1157500,1.59,1217,1.70,1217,2,2,-0.488,39.9
1157750,1.59,1217,1.70,1217,2,2,-0.486,39.9
1158000,1.59,1217,1.70,1217,2,2,-0.488,39.9
1158250,1.59,1217,1.70,1217,2,2,-0.487,39.9
1158500,1.59,1217,1.70,1217,2,2,-0.488,39.9
1158750,1.59,1217,1.70,1217,2,2,-0.491,39.9
1159000,1.59,1217,1.70,1217,2,2,-0.490,39.9
1159250,1.59,1217,1.70,1217,2,2,-0.493,39.9
1159500,1.59,1217,1.70,1217,2,2,-0.492,39.9
1159750,1.59,1217,1.70,1217,2,2,-0.490,39.9
1160000,1.59,1217,1.70,1217,1,2,-0.492,39.9
1160250,1.59,1217,1.69,1217,1,2,-0.494,39.9
1160500,1.59,1217,1.69,1217,1,2,-0.493,39.9
1160750,1.59,1217,1.69,1217,1,2,-0.491,39.9
1161000,1.59,1217,1.69,1217,1,2,-0.493,39.9
1161250,1.59,1217,1.69,1217,1,2,-0.493,39.9
1161500,1.59,1217,1.69,1217,1,2,-0.496,39.9
1161750,1.59,1217,1.69,1217,1,2,-0.497,39.9
1162000,1.59,1217,1.68,1217,1,2,-0.498,39.9
1162250,1.59,1217,1.68,1217,1,2,-0.501,39.9
1162500,1.59,1217,1.68,1217,1,2,-0.503,39.9
1162750,1.59,1217,1.68,1217,1,2,-0.500,39.9
1163000,1.59,1217,1.66,1217,1,2,-0.501,39.9
1163250,1.59,1217,1.66,1217,1,2,-0.505,39.9
1163500,1.59,1217,1.66,1217,1,2,-0.503,39.9
1163750,1.59,1217,1.66,1217,1,2,-0.505,39.9
1164000,1.59,1217,1.59,1217,1,2,-0.507,39.9
1164250,1.59,1217,1.59,1217,1,2,-0.509,39.9
1164500,1.59,1217,1.59,1217,1,2,-0.508,39.9
1164750,1.59,1217,1.59,1217,1,2,-0.511,39.9
1165000,1.59,1217,1.58,1217,1,2,-0.510,39.9
1165250,1.59,1217,1.58,1217,1,2,-0.507,39.9
1165500,1.59,1217,1.58,1217,1,2,-0.511,39.9
1165750,1.59,1217,1.58,1217,1,2,-0.505,39.9
1166000,1.59,1217,1.55,1217,1,2,-0.499,39.9
1166250,1.59,1217,1.55,1217,1,2,-0.493,39.9
1166500,1.59,1217,1.55,1217,1,2,-0.491,39.9
1166750,1.59,1217,1.51,1217,1,2,-0.491,39.9
1167000,1.59,1217,1.51,1217,1,2,-0.493,39.9
1167250,1.59,1217,1.51,1217,1,2,-0.494,39.9
1167500,1.59,1217,1.51,1217,1,2,-0.489,39.9
1167750,1.59,1217,1.49,1217,1,2,-0.494,39.9
1168000,1.59,1217,1.49,1217,1,2,-0.495,39.9
1168250,1.59,1217,1.49,1217,1,2,-0.492,39.9
1168500,1.59,1217,1.49,1217,1,2,-0.490,39.9
1168750,1.59,1217,1.43,1217,1,2,-0.475,39.9
1169000,1.59,1217,1.43,1217,1,2,-0.462,39.9
1169250,1.59,1217,1.43,1217,1,2,-0.460,39.9
1169500,1.59,1217,1.43,1217,1,2,-0.460,39.9
1169750,1.59,1217,1.38,1217,1,2,-0.460,39.9
1170000,1.60,1217,1.38,1217,1,2,-0.460,39.9
1170250,1.60,1217,1.38,1217,1,2,-0.462,39.9
1170500,1.60,1217,1.37,1217,1,2,-0.465,39.9
1170750,1.60,1217,1.37,1217,1,2,-0.461,39.9
1171000,1.60,1217,1.37,1217,1,2,-0.459,39.9
1171250,1.60,1217,1.37,1217,1,2,-0.459,39.9
1171500,1.60,1217,1.33,1217,1,2,-0.456,39.9
1171750,1.60,1217,1.33,1217,1,2,-0.450,39.9
1172000,1.60,1217,1.33,1217,1,2,-0.448,39.9
1172250,1.60,1217,1.33,1217,1,2,-0.450,39.9
1172500,1.60,1217,1.33,1217,1,2,-0.440,39.9
1172750,1.60,1217,1.29,1217,1,2,-0.439,39.9
1173000,1.60,1217,1.29,1217,1,2,-0.438,39.9
1173250,1.59,1217,1.29,1217,1,2,-0.433,39.9
1173500,1.59,1217,1.24,1217,0,2,-0.434,39.9
1173750,1.59,1217,1.24,1217,0,2,-0.432,39.9
1174000,1.59,1217,1.24,1217,0,2,-0.427,39.9
1174250,1.59,1217,1.24,1217,0,2,-0.425,39.9
1174500,1.59,1217,1.20,1217,0,2,-0.424,39.9
1174750,1.59,1217,1.20,1217,0,2,-0.417,39.9
1175000,1.59,1217,1.20,1217,0,2,-0.415,39.9
1175250,1.59,1217,1.20,1217,0,2,-0.411,39.9
1175500,1.59,1217,1.17,1217,0,2,-0.403,39.9
1175750,1.59,1217,1.17,1217,0,2,-0.401,39.9
1176000,1.59,1217,1.17,1217,0,2,-0.402,39.9
1176250,1.59,1217,1.11,1217,0,2,-0.403,39.9
1176500,1.59,1217,1.11,1217,0,2,-0.396,39.9
1176750,1.59,1217,1.11,1217,0,2,-0.395,39.9
1177000,1.59,1217,1.11,1217,0,2,-0.392,39.9
1177250,1.59,1217,1.05,1217,0,2,-0.389,39.9
1177500,1.59,1217,1.05,1217,0,2,-0.386,39.9
1177750,1.59,1217,1.05,1217,0,2,-0.384,39.9
1178000,1.59,1217,1.05,1217,0,2,-0.382,39.9
1178250,1.59,1217,1.02,1217,0,2,-0.381,39.9
1178500,1.59,1217,1.02,1217,0,2,-0.375,39.9
1178750,1.58,1217,1.02,1217,0,2,-0.371,39.9
1179000,1.58,1217,1.02,1217,0,2,-0.369,39.9
1179250,1.58,1217,0.98,1217,0,2,-0.363,39.9
1179500,1.58,1217,0.98,1217,0,2,-0.363,39.9
1179750,1.58,1217,0.98,1217,0,2,-0.362,39.9
1180000,1.57,1217,0.98,1217,0,2,-0.356,39.9
1180250,1.57,1217,0.95,1217,0,2,-0.355,39.9
1180500,1.57,1217,0.95,1217,0,2,-0.353,39.9
1180750,1.57,1217,0.95,1217,0,2,-0.352,39.9
1181000,1.57,1217,0.95,1217,0,2,-0.348,39.9
1181250,1.57,1217,0.90,1217,0,2,-0.342,39.9
1181500,1.56,1217,0.90,1217,0,2,-0.340,39.9
1181750,1.56,1217,0.90,1217,0,2,-0.340,39.9
1182000,1.56,1217,0.85,1217,0,2,-0.335,39.9
1182250,1.55,1217,0.85,1217,0,2,-0.327,39.9
1182500,1.55,1217,0.85,1217,0,2,-0.324,39.9
1182750,1.55,1217,0.85,1217,0,2,-0.330,39.9
1183000,1.55,1217,0.85,1217,0,2,-0.328,39.9
1183250,1.55,1217,0.85,1217,0,2,-0.318,39.9
1183500,1.54,1217,0.85,1217,0,2,-0.314,39.9
1183750,1.53,1217,0.85,1217,0,2,-0.317,39.9
1184000,1.53,1217,0.82,1217,0,2,-0.310,39.9
1184250,1.53,1217,0.82,1217,0,2,-0.306,39.9
1184500,1.52,1217,0.82,1217,0,2,-0.303,39.9
1184750,1.52,1217,0.82,1217,0,2,-0.305,39.9
1185000,1.51,1217,0.75,1217,0,2,-0.305,39.9
1185250,1.51,1217,0.75,1217,0,2,-0.298,39.9
1185500,1.51,1217,0.75,1217,0,2,-0.293,39.9
1185750,1.49,1217,0.75,1217,0,2,-0.293,39.9
1186000,1.49,1217,0.73,1217,0,2,-0.288,39.9
1186250,1.48,1217,0.73,1217,0,2,-0.286,39.9
1186500,1.48,1217,0.73,1217,0,2,-0.288,39.9
1186750,1.48,1217,0.68,1217,0,2,-0.285,39.9
1187000,1.47,1217,0.68,1217,0,2,-0.279,39.9
1187250,1.46,1216,0.68,1217,0,2,-0.275,39.9
1187500,1.46,1216,0.68,1217,0,2,-0.273,39.9
1187750,1.46,1216,0.64,1217,0,2,-0.270,39.9
1188000,1.44,1216,0.64,1217,0,2,-0.265,39.9
1188250,1.44,1216,0.64,1217,0,2,-0.262,39.9
1188500,1.42,1216,0.64,1217,0,2,-0.259,39.9
1188750,1.42,1216,0.57,1217,0,2,-0.256,39.9
1189000,1.42,1216,0.57,1217,0,2,-0.251,39.9
1189250,1.40,1216,0.57,1216,0,2,-0.250,39.9
1189500,1.40,1216,0.57,1216,0,2,-0.254,39.9
1189750,1.38,1216,0.56,1216,0,2,-0.257,39.9
1190000,1.38,1216,0.56,1216,0,2,-0.250,39.9
1190250,1.38,1216,0.56,1216,0,2,-0.244,39.9
1190500,1.36,1216,0.49,1216,0,2,-0.234,39.9
1190750,1.33,1216,0.49,1216,0,2,-0.231,39.9
1191000,1.33,1216,0.49,1216,0,2,-0.231,39.9
1191250,1.33,1216,0.49,1216,0,2,-0.228,39.9
1191500,1.33,1216,0.45,1216,0,2,-0.230,39.9
1191750,1.31,1216,0.45,1216,0,2,-0.224,39.9
1192000,1.28,1216,0.45,1216,0,2,-0.221,39.9
1192250,1.28,1216,0.45,1216,0,2,-0.217,39.9
1192500,1.28,1216,0.42,1216,0,2,-0.212,39.9
1192750,1.25,1216,0.42,1216,0,2,-0.209,39.9
1193000,1.25,1215,0.42,1216,0,2,-0.207,39.9
1193250,1.22,1215,0.42,1216,0,2,-0.204,39.9
1193500,1.22,1215,0.38,1216,0,2,-0.205,39.9
1193750,1.22,1215,0.38,1216,0,2,-0.202,39.9
1194000,1.19,1215,0.38,1215,0,2,-0.197,39.9
1194250,1.19,1215,0.38,1215,0,2,-0.193,39.9
1194500,1.16,1215,0.35,1215,0,2,-0.192,39.9
1194750,1.16,1215,0.35,1215,0,2,-0.187,39.9
1195000,1.16,1215,0.35,1215,0,2,-0.185,39.9
1195250,1.12,1215,0.35,1215,0,2,-0.182,39.9
1195500,1.09,1215,0.31,1215,0,2,-0.184,39.9
1195750,1.09,1215,0.31,1215,0,2,-0.181,39.9
1196000,1.09,1215,0.31,1215,0,2,-0.173,39.9
1196250,1.05,1215,0.29,1215,0,2,-0.169,39.9
1196500,1.05,1215,0.29,1215,0,2,-0.166,39.9
1196750,1.01,1215,0.29,1215,0,2,-0.162,39.9
1197000,1.01,1215,0.29,1215,0,2,-0.163,39.9
1197250,1.01,1215,0.23,1215,0,2,-0.159,39.9
1197500,0.97,1215,0.23,1215,0,2,-0.151,39.9
1197750,0.97,1215,0.23,1214,0,2,-0.149,39.9
1198000,0.93,1214,0.23,1214,0,2,-0.151,39.9
1198250,0.93,1214,0.20,1214,0,2,-0.148,39.9
1198500,0.93,1214,0.20,1214,0,2,-0.143,39.9
1198750,0.89,1214,0.20,1214,0,2,-0.143,39.9
1199000,0.84,1214,0.20,1214,0,2,-0.139,39.9
1199250,0.84,1214,0.17,1214,0,2,-0.133,39.9
1199500,0.84,1214,0.17,1214,0,2,-0.132,39.9
1199750,0.80,1214,0.17,1214,0,2,-0.129,39.9
1200000,0.80,1214,0.17,1214,0,2,-0.122,39.9
1200250,0.80,1214,0.13,1214,0,2,-0.124,39.9
1200500,0.80,1214,0.13,1214,0,2,-0.120,39.9
1200750,0.75,1214,0.13,1214,0,2,-0.115,39.9
1201000,0.71,1214,0.13,1214,0,2,-0.113,39.9
1201250,0.71,1214,0.09,1214,0,2,-0.109,39.9
1201500,0.71,1214,0.09,1214,0,2,-0.107,39.9
1201750,0.66,1214,0.09,1213,0,2,-0.100,39.9
1202000,0.66,1214,0.05,1213,0,2,-0.104,39.9
1202250,0.62,1214,0.05,1213,0,2,-0.104,39.9
1202500,0.62,1214,0.05,1213,0,2,-0.100,39.9
1202750,0.62,1213,0.05,1213,0,2,-0.095,39.9
1203000,0.57,1213,0.01,1213,0,2,-0.088,39.9
1203250,0.53,1213,0.01,1213,0,2,-0.086,39.9
1203500,0.53,1213,0.01,1213,0,2,-0.085,39.9
1203750,0.53,1213,0.01,1213,0,2,-0.082,39.9
